0,-100
1,-120
2,-136
3,-142
4,-132
5,-100
6,-40
7,54
8,188
9,368
10,600
11,890
12,1244
13,1668
14,2168
15,2750
16,3420
17,4184
18,5048
19,6018
20,7100
21,8300
22,9624
23,11078
24,12668
25,14400
26,16280
27,18314
28,20508
29,22868
30,25400
31,28110
32,31004
33,34088
34,37368
35,40850
36,44540
37,48444
38,52568
39,56918
40,61500
41,66320
42,71384
43,76698
44,82268
45,88100
46,94200
47,100574
48,107228
49,114168
50,121400
51,128930
52,136764
53,144908
54,153368
55,162150
56,171260
57,180704
58,190488
59,200618
60,211100
61,221940
62,233144
63,244718
64,256668
65,269000
66,281720
67,294834
68,308348
69,322268
70,336600
71,351350
72,366524
73,382128
74,398168
75,414650
76,431580
77,448964
78,466808
79,485118
80,503900
81,523160
82,542904
83,563138
84,583868
85,605100
86,626840
87,649094
88,671868
89,695168
90,719000
91,743370
92,768284
93,793748
94,819768
95,846350
96,873500
97,901224
98,929528
99,958418
100,987900
101,1017980
102,1048664
103,1079958
104,1111868
105,1144400
106,1177560
107,1211354
108,1245788
109,1280868
110,1316600
111,1352990
112,1390044
113,1427768
114,1466168
115,1505250
116,1545020
117,1585484
118,1626648
119,1668518
120,1711100
121,1754400
122,1798424
123,1843178
124,1888668
125,1934900
126,1981880
127,2029614
128,2078108
129,2127368
130,2177400
131,2228210
132,2279804
133,2332188
134,2385368
135,2439350
136,2494140
137,2549744
138,2606168
139,2663418
140,2721500
141,2780420
142,2840184
143,2900798
144,2962268
145,3024600
146,3087800
147,3151874
148,3216828
149,3282668
150,3349400
151,3417030
152,3485564
153,3555008
154,3625368
155,3696650
156,3768860
157,3842004
158,3916088
159,3991118
160,4067100
161,4144040
162,4221944
163,4300818
164,4380668
165,4461500
166,4543320
167,4626134
168,4709948
169,4794768
170,4880600
171,4967450
172,5055324
173,5144228
174,5234168
175,5325150
176,5417180
177,5510264
178,5604408
179,5699618
180,5795900
181,5893260
182,5991704
183,6091238
184,6191868
185,6293600
186,6396440
187,6500394
188,6605468
189,6711668
190,6819000
191,6927470
192,7037084
193,7147848
194,7259768
195,7372850
196,7487100
197,7602524
198,7719128
199,7836918
200,7955900
201,8076080
202,8197464
203,8320058
204,8443868
205,8568900
206,8695160
207,8822654
208,8951388
209,9081368
210,9212600
211,9345090
212,9478844
213,9613868
214,9750168
215,9887750
216,10026620
217,10166784
218,10308248
219,10451018
220,10595100
221,10740500
222,10887224
223,11035278
224,11184668
225,11335400
226,11487480
227,11640914
228,11795708
229,11951868
230,12109400
231,12268310
232,12428604
233,12590288
234,12753368
235,12917850
236,13083740
237,13251044
238,13419768
239,13589918
240,13761500
241,13934520
242,14108984
243,14284898
244,14462268
245,14641100
246,14821400
247,15003174
248,15186428
249,15371168
250,15557400
251,15745130
252,15934364
253,16125108
254,16317368
255,16511150
256,16706460
257,16903304
258,17101688
259,17301618
260,17503100
261,17706140
262,17910744
263,18116918
264,18324668
265,18534000
266,18744920
267,18957434
268,19171548
269,19387268
270,19604600
271,19823550
272,20044124
273,20266328
274,20490168
275,20715650
276,20942780
277,21171564
278,21402008
279,21634118
280,21867900
281,22103360
282,22340504
283,22579338
284,22819868
285,23062100
286,23306040
287,23551694
288,23799068
289,24048168
290,24299000
291,24551570
292,24805884
293,25061948
294,25319768
295,25579350
296,25840700
297,26103824
298,26368728
299,26635418
300,26903900
301,27174180
302,27446264
303,27720158
304,27995868
305,28273400
306,28552760
307,28833954
308,29116988
309,29401868
310,29688600
311,29977190
312,30267644
313,30559968
314,30854168
315,31150250
316,31448220
317,31748084
318,32049848
319,32353518
320,32659100
321,32966600
322,33276024
323,33587378
324,33900668
325,34215900
326,34533080
327,34852214
328,35173308
329,35496368
330,35821400
331,36148410
332,36477404
333,36808388
334,37141368
335,37476350
336,37813340
337,38152344
338,38493368
339,38836418
340,39181500
341,39528620
342,39877784
343,40228998
344,40582268
345,40937600
346,41295000
347,41654474
348,42016028
349,42379668
350,42745400
351,43113230
352,43483164
353,43855208
354,44229368
355,44605650
356,44984060
