0,0
1,672
2,720
3,112
4,-608
5,-768
6,-224
7,520
8,784
9,328
10,-440
11,-800
12,-432
13,336
14,792
15,520
16,-232
17,-776
18,-608
19,112
20,728
21,664
22,-8
23,-680
24,-728
25,-112
26,608
27,760
28,216
29,-536
30,-792
31,-328
32,440
33,792
34,416
35,-344
36,-800
37,-520
38,232
39,768
40,592
41,-128
42,-736
43,-672
44,8
45,680
46,720
47,96
48,-616
49,-768
50,-216
51,536
52,784
53,312
54,-448
55,-800
56,-424
57,344
58,792
59,504
60,-248
61,-776
62,-592
63,128
64,736
65,656
66,-24
67,-688
68,-720
69,-96
70,616
71,760
72,200
73,-544
74,-792
75,-312
76,448
77,792
78,408
79,-360
80,-800
81,-504
82,248
83,768
84,584
85,-144
86,-744
87,-664
88,24
89,688
90,712
91,80
92,-624
93,-760
94,-200
95,544
96,784
97,296
98,-464
99,-800
100,-408
101,360
102,792
103,496
104,-264
105,-784
106,-584
107,144
108,736
109,648
110,-40
111,-696
112,-712
113,-80
114,624
115,752
116,184
117,-552
118,-792
119,-304
120,464
121,792
122,392
123,-368
124,-800
125,-496
126,256
127,776
128,576
129,-160
130,-752
131,-656
132,40
133,688
134,704
135,64
136,-640
137,-760
138,-184
139,552
140,784
141,288
142,-472
143,-800
144,-400
145,368
146,792
147,480
148,-272
149,-784
150,-576
151,160
152,744
153,640
154,-56
155,-704
156,-712
157,-64
158,632
159,744
160,168
161,-568
162,-784
163,-288
164,472
165,792
166,384
167,-384
168,-800
169,-488
170,272
171,776
172,560
173,-176
174,-752
175,-648
176,56
177,696
178,696
179,56
180,-648
181,-752
182,-176
183,560
184,776
185,272
186,-488
187,-800
188,-384
189,384
190,792
191,472
192,-288
193,-784
194,-568
195,168
196,744
197,632
198,-64
199,-712
200,-704
201,-56
202,640
203,744
204,160
205,-576
206,-784
207,-272
208,480
209,792
210,368
211,-400
212,-800
213,-472
214,288
215,784
216,552
217,-184
218,-760
219,-640
220,64
221,704
222,688
223,40
224,-656
225,-752
226,-160
227,576
228,776
229,256
230,-496
231,-800
232,-368
233,392
234,792
235,464
236,-304
237,-792
238,-552
239,184
240,752
241,624
242,-80
243,-720
244,-696
245,-40
246,648
247,736
248,144
249,-584
250,-784
251,-264
252,496
253,792
254,360
255,-408
256,-800
257,-464
258,296
259,784
260,544
261,-200
262,-760
263,-624
264,80
265,712
266,688
267,24
268,-664
269,-744
270,-144
271,584
272,768
273,248
274,-504
275,-800
276,-360
277,408
278,792
279,448
280,-312
281,-792
282,-544
283,200
284,760
285,616
286,-96
287,-720
288,-688
289,-24
290,656
291,736
292,128
293,-592
294,-776
295,-248
296,504
297,792
298,344
299,-424
300,-800
301,-448
302,312
303,784
304,536
305,-216
306,-768
307,-616
308,96
309,720
310,680
311,8
312,-672
313,-736
314,-128
315,592
316,768
317,232
318,-520
319,-800
320,-344
321,416
322,792
323,440
324,-328
325,-792
326,-536
327,216
328,760
329,608
330,-112
331,-728
332,-680
333,-8
334,664
335,728
336,112
337,-608
338,-776
339,-232
340,520
341,792
342,336
343,-432
344,-800
345,-440
346,328
347,784
348,520
349,-224
350,-768
351,-608
352,112
353,720
354,672
355,-8
356,-680
357,-728
358,-120
359,600
360,760
361,216
362,-528
363,-792
364,-336
365,432
366,792
367,424
368,-344
369,-800
370,-528
371,224
372,768
373,600
374,-120
375,-736
376,-672
377,0
378,672
379,720
380,104
381,-616
382,-768
383,-224
384,528
385,784
386,320
387,-448
388,-800
389,-424
