0,8156
1,8156
2,8156
3,8153
4,8152
5,8151
6,8144
7,8142
8,8140
9,8129
10,8126
11,8123
12,8108
13,8104
14,8100
15,8081
16,8076
17,8071
18,8048
19,8042
20,8036
21,8009
22,8002
23,7995
24,7964
25,7956
26,7948
27,7913
28,7904
29,7895
30,7856
31,7846
32,7836
33,7793
34,7782
35,7771
36,7724
37,7712
38,7700
39,7649
40,7636
41,7623
42,7568
43,7554
44,7540
45,7481
46,7466
47,7451
48,7388
49,7372
50,7356
51,7289
52,7272
53,7255
54,7184
55,7166
56,7148
57,7073
58,7054
59,7035
60,6956
61,6936
62,6916
63,6833
64,6812
65,6791
66,6704
67,6682
68,6660
69,6569
70,6546
71,6523
72,6428
73,6404
74,6380
75,6281
76,6256
77,6231
78,6128
79,6102
80,6076
81,5969
82,5942
83,5915
84,5804
85,5776
86,5748
87,5633
88,5604
89,5575
90,5456
91,5426
92,5396
93,5273
94,5242
95,5211
96,5084
97,5052
98,5020
99,4889
100,4856
101,4823
102,4688
103,4654
104,4620
105,4481
106,4446
107,4411
108,4268
109,4232
110,4196
111,4049
112,4012
113,3975
114,3824
115,3786
116,3748
117,3593
118,3554
119,3515
120,3356
121,3316
122,3276
123,3113
124,3072
125,3031
126,2864
127,2822
128,2780
129,2609
130,2566
131,2523
132,2348
133,2304
134,2260
135,2081
136,2036
137,1991
138,1808
139,1762
140,1716
141,1529
142,1482
143,1435
144,1244
145,1196
146,1148
147,953
148,904
149,855
150,656
151,606
152,556
153,353
154,302
155,251
156,44
157,-8
158,-60
159,-271
160,-324
161,-377
162,-592
163,-646
164,-700
165,-919
166,-974
167,-1029
168,-1252
169,-1308
170,-1364
171,-1591
172,-1648
173,-1705
174,-1936
175,-1994
176,-2052
177,-2287
178,-2346
179,-2405
180,-2644
181,-2704
182,-2764
183,-3007
184,-3068
185,-3129
186,-3376
187,-3438
188,-3500
189,-3751
190,-3814
191,-3877
192,-4132
193,-4196
194,-4260
195,-4519
196,-4584
197,-4649
198,-4912
199,-4978
200,-5044
201,-5311
202,-5378
203,-5445
204,-5716
205,-5784
206,-5852
207,-6127
208,-6196
209,-6265
210,-6544
211,-6614
212,-6684
213,-6967
214,-7038
215,-7109
216,-7396
217,-7468
218,-7540
219,-7831
220,-7904
221,-7977
222,-8272
223,-8346
224,-8420
225,-8719
226,-8794
227,-8869
228,-9172
229,-9248
230,-9324
231,-9631
232,-9708
233,-9785
234,-10096
235,-10174
236,-10252
237,-10567
238,-10646
239,-10725
240,-11044
241,-11124
242,-11204
243,-11527
244,-11608
245,-11689
246,-12016
247,-12098
248,-12180
249,-12511
250,-12594
251,-12677
252,-13012
253,-13096
254,-13180
255,-13519
256,-13604
257,-13689
258,-14032
259,-14118
260,-14204
261,-14551
262,-14638
263,-14725
264,-15076
265,-15164
266,-15252
267,-15607
268,-15696
269,-15785
270,-16144
271,-16234
272,-16324
273,-16687
274,-16778
275,-16869
276,-17236
277,-17328
278,-17420
279,-17791
280,-17884
281,-17977
282,-18352
283,-18446
284,-18540
285,-18919
286,-19014
287,-19109
288,-19492
289,-19588
290,-19684
291,-20071
292,-20168
293,-20265
294,-20656
295,-20754
296,-20852
297,-21247
298,-21346
299,-21445
300,-21844
301,-21944
302,-22044
303,-22447
304,-22548
305,-22649
306,-23056
307,-23158
308,-23260
309,-23671
310,-23774
311,-23877
312,-24292
313,-24396
314,-24500
315,-24919
316,-25024
317,-25129
318,-25552
319,-25658
320,-25764
321,-26191
322,-26298
323,-26405
324,-26836
325,-26944
326,-27052
327,-27487
328,-27596
329,-27705
330,-28144
331,-28254
332,-28364
333,-28807
334,-28918
335,-29029
336,-29476
337,-29588
338,-29700
339,-30151
340,-30264
341,-30377
342,-30832
343,-30946
344,-31060
345,-31519
346,-31634
347,-31749
348,-32212
349,-32328
350,-32444
351,-32911
352,-33028
353,-33145
354,-33616
355,-33734
356,-33852
357,-34327
358,-34446
359,-34565
360,-35044
361,-35164
362,-35284
363,-35767
364,-35888
365,-36009
366,-36496
367,-36618
368,-36740
369,-37231
370,-37354
371,-37477
372,-37972
373,-38096
374,-38220
375,-38719
376,-38844
377,-38969
378,-39472
379,-39598
380,-39724
381,-40231
382,-40358
383,-40485
384,-40996
385,-41124
386,-41252
387,-41767
388,-41896
389,-42025
390,-42544
391,-42674
392,-42804
393,-43327
394,-43458
395,-43589
396,-44116
397,-44248
398,-44380
399,-44911
400,-45044
401,-45177
402,-45712
403,-45846
404,-45980
405,-46519
406,-46654
407,-46789
408,-47332
409,-47468
410,-47604
411,-48151
412,-48288
413,-48425
414,-48976
415,-49114
416,-49252
417,-49807
418,-49946
419,-50085
420,-50644
421,-50784
422,-50924
423,-51487
424,-51628
425,-51769
426,-52336
427,-52478
428,-52620
429,-53191
430,-53334
431,-53477
432,-54052
433,-54196
434,-54340
435,-54919
436,-55064
437,-55209
438,-55792
439,-55938
440,-56084
441,-56671
442,-56818
443,-56965
444,-57556
445,-57704
446,-57852
447,-58447
448,-58596
449,-58745
450,-59344
451,-59494
452,-59644
453,-60247
454,-60398
455,-60549
456,-61156
457,-61308
458,-61460
459,-62071
460,-62224
461,-62377
462,-62992
463,-63146
464,-63300
465,-63919
466,-64074
467,-64229
468,-64852
469,-65008
470,-65164
471,-65791
472,-65948
473,-66105
474,-66736
475,-66894
476,-67052
477,-67687
478,-67846
479,-68005
480,-68644
481,-68804
482,-68964
483,-69607
484,-69768
485,-69929
486,-70576
487,-70738
488,-70900
489,-71551
490,-71714
491,-71877
492,-72532
493,-72696
494,-72860
495,-73519
496,-73684
497,-73849
498,-74512
499,-74678
500,-74844
501,-75511
502,-75678
503,-75845
504,-76516
505,-76684
506,-76852
507,-77527
508,-77696
509,-77865
510,-78544
511,-78714
512,-78884
513,-79567
514,-79738
515,-79909
516,-80596
517,-80768
518,-80940
519,-81631
520,-81804
521,-81977
522,-82672
523,-82846
524,-83020
525,-83719
526,-83894
527,-84069
528,-84772
529,-84948
530,-85124
531,-85831
532,-86008
533,-86185
534,-86896
535,-87074
536,-87252
537,-87967
538,-88146
539,-88325
540,-89044
541,-89224
542,-89404
543,-90127
544,-90308
545,-90489
546,-91216
547,-91398
548,-91580
549,-92311
550,-92494
551,-92677
552,-93412
553,-93596
554,-93780
555,-94519
556,-94704
557,-94889
558,-95632
559,-95818
560,-96004
561,-96751
562,-96938
563,-97125
564,-97876
565,-98064
566,-98252
567,-99007
568,-99196
569,-99385
570,-100144
571,-100334
572,-100524
573,-101287
574,-101478
575,-101669
576,-102436
577,-102628
578,-102820
579,-103591
580,-103784
581,-103977
582,-104752
583,-104946
584,-105140
585,-105919
586,-106114
587,-106309
588,-107092
589,-107288
590,-107484
591,-108271
592,-108468
593,-108665
594,-109456
595,-109654
596,-109852
597,-110647
598,-110846
599,-111045
600,-111844
601,-112044
602,-112244
603,-113047
604,-113248
605,-113449
606,-114256
607,-114458
608,-114660
609,-115471
610,-115674
611,-115877
612,-116692
613,-116896
614,-117100
615,-117919
616,-118124
617,-118329
618,-119152
619,-119358
620,-119564
621,-120391
622,-120598
623,-120805
624,-121636
625,-121844
626,-122052
627,-122887
628,-123096
629,-123305
630,-124144
631,-124354
632,-124564
633,-125407
634,-125618
635,-125829
636,-126676
637,-126888
638,-127100
639,-127951
640,-128164
641,-128377
642,-129232
643,-129446
644,-129660
645,-130519
646,-130734
647,-130949
648,-131812
649,-132028
650,-132244
651,-133111
652,-133328
653,-133545
654,-134416
655,-134634
656,-134852
657,-135727
658,-135946
659,-136165
660,-137044
661,-137264
662,-137484
663,-138367
664,-138588
665,-138809
666,-139696
667,-139918
668,-140140
669,-141031
670,-141254
671,-141477
672,-142372
673,-142596
674,-142820
675,-143719
676,-143944
677,-144169
678,-145072
679,-145298
680,-145524
681,-146431
682,-146658
683,-146885
684,-147796
685,-148024
686,-148252
687,-149167
688,-149396
689,-149625
690,-150544
691,-150774
692,-151004
693,-151927
694,-152158
695,-152389
696,-153316
697,-153548
698,-153780
699,-154711
700,-154944
701,-155177
702,-156112
703,-156346
704,-156580
705,-157519
706,-157754
707,-157989
708,-158932
709,-159168
710,-159404
711,-160351
712,-160588
713,-160825
714,-161776
715,-162014
716,-162252
717,-163207
718,-163446
719,-163685
720,-164644
721,-164884
722,-165124
723,-166087
724,-166328
725,-166569
726,-167536
727,-167778
728,-168020
729,-168991
730,-169234
731,-169477
732,-170452
733,-170696
734,-170940
735,-171919
736,-172164
737,-172409
738,-173392
739,-173638
740,-173884
741,-174871
742,-175118
743,-175365
744,-176356
745,-176604
746,-176852
747,-177847
748,-178096
749,-178345
750,-179344
751,-179594
752,-179844
753,-180847
754,-181098
755,-181349
756,-182356
757,-182608
758,-182860
759,-183871
760,-184124
761,-184377
762,-185392
763,-185646
